,reservation_no,room_no,total_nights,total_rate,avg_daily_rate,room_type,rate_type,booking_date,reservation_date,reservation_weekday,reservation_date_short
256,208,111,1,81.0,81.0,Upscale Jacuzzi King,Best Available Rate,2016-07-18,2016-07-18,Monday,"18, July"
257,209,206,1,74.0,74.0,Double ,Best Available Rate,2016-07-18,2016-07-18,Monday,"18, July"
258,210,206,7,490.0,70.0,Double ,Best Available Rate,2016-07-18,2016-07-20,Wednesday,"20, July"
259,210,206,7,490.0,70.0,Double ,Best Available Rate,2016-07-18,2016-07-21,Thursday,"21, July"
260,210,206,7,490.0,70.0,Double ,Best Available Rate,2016-07-18,2016-07-22,Friday,"22, July"
261,210,206,7,490.0,70.0,Double ,Best Available Rate,2016-07-18,2016-07-23,Saturday,"23, July"
262,210,206,7,490.0,70.0,Double ,Best Available Rate,2016-07-18,2016-07-24,Sunday,"24, July"
263,210,206,7,490.0,70.0,Double ,Best Available Rate,2016-07-18,2016-07-25,Monday,"25, July"
264,210,206,7,490.0,70.0,Double ,Best Available Rate,2016-07-18,2016-07-26,Tuesday,"26, July"
265,324,201,6,414.0,69.0,King,Best Available Rate,2016-07-30,2016-07-31,Sunday,"31, July"
266,324,201,6,414.0,69.0,King,Best Available Rate,2016-07-30,2016-08-01,Monday,"01, August"
267,324,201,6,414.0,69.0,King,Best Available Rate,2016-07-30,2016-08-02,Tuesday,"02, August"
268,324,201,6,414.0,69.0,King,Best Available Rate,2016-07-30,2016-08-03,Wednesday,"03, August"
269,324,201,6,414.0,69.0,King,Best Available Rate,2016-07-30,2016-08-04,Thursday,"04, August"
270,324,201,6,414.0,69.0,King,Best Available Rate,2016-07-30,2016-08-05,Friday,"05, August"
271,213,103,1,75.0,75.0,King,Best Available Rate,2016-07-18,2016-07-20,Wednesday,"20, July"
272,215,210,1,80.0,80.0,Double ,Best Available Rate,2016-07-19,2016-07-30,Saturday,"30, July"
273,224,208,1,70.0,70.0,Double ,Best Available Rate,2016-07-20,2016-07-20,Wednesday,"20, July"
274,13636,211,1,128.0,128.0,Upscale King,Best Available Rate,2019-03-11,2019-03-12,Tuesday,"12, March"
275,823,102,1,82.0,82.0,Sweetheart King,Best Available Rate,2016-09-07,2016-09-07,Wednesday,"07, September"
276,220,108,1,70.0,70.0,Double ,Best Available Rate,2016-07-19,2016-07-19,Tuesday,"19, July"
277,221,105,1,70.0,70.0,Premier King,Best Available Rate,2016-07-20,2016-07-20,Wednesday,"20, July"
278,275,210,1,70.0,70.0,Double ,Best Available Rate,2016-07-27,2016-07-28,Thursday,"28, July"
279,226,108,1,70.0,70.0,Double ,Best Available Rate,2016-07-20,2016-07-20,Wednesday,"20, July"
280,228,104,1,70.0,70.0,Double ,Best Available Rate,2016-07-20,2016-07-20,Wednesday,"20, July"
281,229,109,3,250.0,83.33333333333333,Double ,Best Available Rate,2016-07-21,2016-10-20,Thursday,"20, October"
282,229,109,3,250.0,83.33333333333333,Double ,Best Available Rate,2016-07-21,2016-10-21,Friday,"21, October"
283,229,109,3,250.0,83.33333333333333,Double ,Best Available Rate,2016-07-21,2016-10-22,Saturday,"22, October"
284,232,208,1,70.0,70.0,Double ,Best Available Rate,2016-07-21,2016-07-21,Thursday,"21, July"
285,233,103,2,173.4,86.7,King,Best Available Rate,2016-07-21,2016-07-22,Friday,"22, July"
286,233,103,2,173.4,86.7,King,Best Available Rate,2016-07-21,2016-07-23,Saturday,"23, July"
287,646,110,1,0.0,0.0,Premier King,Best Available Rate,2016-08-24,2016-08-25,Thursday,"25, August"
288,257,205,1,94.0,94.0,King,Best Available Rate,2016-07-25,2016-07-25,Monday,"25, July"
289,236,112,2,232.6,116.3,Upscale King,Best Available Rate,2016-07-22,2016-07-25,Monday,"25, July"
290,236,112,2,232.6,116.3,Upscale King,Best Available Rate,2016-07-22,2016-07-26,Tuesday,"26, July"
291,237,108,1,69.69,69.69,Double ,Booking.com,2016-07-22,2016-07-30,Saturday,"30, July"
292,242,206,1,109.0,109.0,Double ,Best Available Rate,2016-07-22,2016-08-13,Saturday,"13, August"
293,243,106,1,89.0,89.0,Double ,Best Available Rate,2016-07-23,2016-08-16,Tuesday,"16, August"
294,244,107,1,93.0,93.0,King,Best Available Rate,2016-07-23,2016-07-23,Saturday,"23, July"
295,256,205,2,148.0,74.0,King,Best Available Rate,2016-07-25,2016-07-30,Saturday,"30, July"
296,256,205,2,148.0,74.0,King,Best Available Rate,2016-07-25,2016-07-31,Sunday,"31, July"
297,356,104,1,153.0,153.0,Double ,Best Available Rate,2016-07-25,2016-08-04,Thursday,"04, August"
298,262,111,1,105.0,105.0,Upscale Jacuzzi King,Best Available Rate,2016-07-26,2016-07-30,Saturday,"30, July"
299,6036,102,1,118.0,118.0,Sweetheart King,Best Available Rate,2017-10-13,2017-10-13,Friday,"13, October"
300,265,208,1,64.68,64.68,Double ,Expedia,2016-07-26,2016-09-09,Friday,"09, September"
301,266,112,1,71.75,71.75,Upscale King,Booking.com,2016-07-26,2016-07-27,Wednesday,"27, July"
302,267,109,4,231.0,57.75,Double ,Expedia,2016-07-26,2016-07-27,Wednesday,"27, July"
303,267,109,4,231.0,57.75,Double ,Expedia,2016-07-26,2016-07-28,Thursday,"28, July"
304,267,109,4,231.0,57.75,Double ,Expedia,2016-07-26,2016-07-29,Friday,"29, July"
305,267,109,4,231.0,57.75,Double ,Expedia,2016-07-26,2016-07-30,Saturday,"30, July"
306,268,206,4,304.92,76.23,Double ,Expedia,2016-07-26,2016-10-19,Wednesday,"19, October"
307,268,206,4,304.92,76.23,Double ,Expedia,2016-07-26,2016-10-20,Thursday,"20, October"
308,268,206,4,304.92,76.23,Double ,Expedia,2016-07-26,2016-10-21,Friday,"21, October"
309,268,206,4,304.92,76.23,Double ,Expedia,2016-07-26,2016-10-22,Saturday,"22, October"
310,2314,201,5,690.0,138.0,King,Best Available Rate,2017-01-10,2017-02-15,Wednesday,"15, February"
311,2314,201,5,690.0,138.0,King,Best Available Rate,2017-01-10,2017-02-16,Thursday,"16, February"
312,2314,201,5,690.0,138.0,King,Best Available Rate,2017-01-10,2017-02-17,Friday,"17, February"
313,2314,201,5,690.0,138.0,King,Best Available Rate,2017-01-10,2017-02-18,Saturday,"18, February"
314,2314,201,5,690.0,138.0,King,Best Available Rate,2017-01-10,2017-02-19,Sunday,"19, February"
315,271,101,1,71.75,71.75,Double ,Booking.com,2016-07-27,2016-07-27,Wednesday,"27, July"
316,272,206,4,300.0,75.0,Double ,Best Available Rate,2016-07-27,2016-07-27,Wednesday,"27, July"
317,272,206,4,300.0,75.0,Double ,Best Available Rate,2016-07-27,2016-07-28,Thursday,"28, July"
318,272,206,4,300.0,75.0,Double ,Best Available Rate,2016-07-27,2016-07-29,Friday,"29, July"
319,272,206,4,300.0,75.0,Double ,Best Available Rate,2016-07-27,2016-07-30,Saturday,"30, July"
320,323,110,1,91.0,91.0,Premier King,Best Available Rate,2016-07-30,2016-07-30,Saturday,"30, July"
321,274,111,1,76.88,76.88,Upscale Jacuzzi King,Booking.com,2016-07-27,2016-07-27,Wednesday,"27, July"
322,276,103,3,109.4,36.46666666666667,King,Expedia,2016-07-27,2016-07-27,Wednesday,"27, July"
323,276,103,3,109.4,36.46666666666667,King,Expedia,2016-07-27,2016-07-28,Thursday,"28, July"
324,276,103,3,109.4,36.46666666666667,King,Expedia,2016-07-27,2016-07-29,Friday,"29, July"
325,277,203,2,67.8,33.9,King,Expedia,2016-07-27,2016-07-27,Wednesday,"27, July"
326,277,203,2,67.8,33.9,King,Expedia,2016-07-27,2016-07-28,Thursday,"28, July"
327,278,201,3,235.0,78.33333333333333,King,Best Available Rate,2016-07-27,2016-07-27,Wednesday,"27, July"
328,278,201,3,235.0,78.33333333333333,King,Best Available Rate,2016-07-27,2016-07-28,Thursday,"28, July"
329,278,201,3,235.0,78.33333333333333,King,Best Available Rate,2016-07-27,2016-07-29,Friday,"29, July"
330,280,101,2,128.0,64.0,Double ,Best Available Rate,2016-07-27,2016-08-08,Monday,"08, August"
331,280,101,2,128.0,64.0,Double ,Best Available Rate,2016-07-27,2016-08-09,Tuesday,"09, August"
332,281,104,1,65.0,65.0,Double ,Best Available Rate,2016-07-27,2016-07-27,Wednesday,"27, July"
333,282,104,1,85.84,85.84,Double ,Expedia,2016-07-27,2016-08-06,Saturday,"06, August"
334,284,111,1,105.0,105.0,Upscale Jacuzzi King,Best Available Rate,2016-07-27,2016-07-29,Friday,"29, July"
335,286,208,1,71.75,71.75,Double ,Booking.com,2016-07-28,2016-07-28,Thursday,"28, July"
336,287,102,1,109.0,109.0,Sweetheart King,Best Available Rate,2016-07-28,2016-08-06,Saturday,"06, August"
337,288,208,2,140.18,70.09,Double ,Expedia,2016-07-28,2016-10-12,Wednesday,"12, October"
338,288,208,2,140.18,70.09,Double ,Expedia,2016-07-28,2016-10-13,Thursday,"13, October"
339,291,206,1,67.42,67.42,Double ,Expedia,2016-07-28,2016-10-13,Thursday,"13, October"
340,1360,Rub #4,4,484.0,121.0,Rubideaux Condo,Best Available Rate,2016-10-18,2017-02-23,Thursday,"23, February"
341,1360,Rub #4,4,484.0,121.0,Rubideaux Condo,Best Available Rate,2016-10-18,2017-02-24,Friday,"24, February"
342,1360,Rub #4,4,484.0,121.0,Rubideaux Condo,Best Available Rate,2016-10-18,2017-02-25,Saturday,"25, February"
343,1360,Rub #4,4,484.0,121.0,Rubideaux Condo,Best Available Rate,2016-10-18,2017-02-26,Sunday,"26, February"
344,300,201,1,60.6,60.6,King,Expedia,2016-07-28,2016-07-30,Saturday,"30, July"
345,301,112,1,94.0,94.0,Upscale King,Best Available Rate,2016-07-28,2016-11-13,Sunday,"13, November"
346,302,201,1,54.74,54.74,King,Expedia,2016-07-29,2016-09-08,Thursday,"08, September"
347,303,212,3,249.7,83.23333333333333,King,Expedia,2016-07-29,2017-02-27,Monday,"27, February"
348,303,212,3,249.7,83.23333333333333,King,Expedia,2016-07-29,2017-02-28,Tuesday,"28, February"
349,303,212,3,249.7,83.23333333333333,King,Expedia,2016-07-29,2017-03-01,Wednesday,"01, March"
350,304,108,4,309.06,77.265,Double ,Booking.com,2016-07-29,2016-08-16,Tuesday,"16, August"
351,304,108,4,309.06,77.265,Double ,Booking.com,2016-07-29,2016-08-17,Wednesday,"17, August"
352,304,108,4,309.06,77.265,Double ,Booking.com,2016-07-29,2016-08-18,Thursday,"18, August"
353,304,108,4,309.06,77.265,Double ,Booking.com,2016-07-29,2016-08-19,Friday,"19, August"
354,338,103,3,0.0,0.0,King,Best Available Rate,2016-08-01,2016-08-01,Monday,"01, August"
355,338,103,3,0.0,0.0,King,Best Available Rate,2016-08-01,2016-08-02,Tuesday,"02, August"
356,338,103,3,0.0,0.0,King,Best Available Rate,2016-08-01,2016-08-03,Wednesday,"03, August"
357,306,203,1,85.0,85.0,King,Best Available Rate,2016-07-29,2016-07-29,Friday,"29, July"
358,307,112,1,70.0,70.0,Upscale King,Best Available Rate,2016-07-29,2016-07-29,Friday,"29, July"
359,308,202,2,128.78,64.39,King,Expedia,2016-07-29,2016-07-29,Friday,"29, July"
360,308,202,2,128.78,64.39,King,Expedia,2016-07-29,2016-07-30,Saturday,"30, July"
361,309,105,1,69.0,69.0,Premier King,Best Available Rate,2016-07-29,2016-07-30,Saturday,"30, July"
362,310,104,1,69.69,69.69,Double ,Booking.com,2016-07-29,2016-07-29,Friday,"29, July"
363,315,210,1,69.69,69.69,Double ,Booking.com,2016-07-29,2016-07-29,Friday,"29, July"
364,316,106,1,54.74,54.74,Double ,Expedia,2016-07-29,2016-07-30,Saturday,"30, July"
365,317,112,1,89.0,89.0,Upscale King,Best Available Rate,2016-07-29,2016-07-30,Saturday,"30, July"
366,514,208,1,74.0,74.0,Double ,Best Available Rate,2016-08-13,2016-09-15,Thursday,"15, September"
367,320,104,1,49.69,49.69,Double ,Expedia,2016-07-30,2016-07-30,Saturday,"30, July"
368,322,112,1,125.0,125.0,Upscale King,Best Available Rate,2016-07-30,2016-08-13,Saturday,"13, August"
369,325,109,3,224.22,74.74,Double ,Booking.com,2016-07-31,2016-08-15,Monday,"15, August"
370,325,109,3,224.22,74.74,Double ,Booking.com,2016-07-31,2016-08-16,Tuesday,"16, August"
371,325,109,3,224.22,74.74,Double ,Booking.com,2016-07-31,2016-08-17,Wednesday,"17, August"
372,328,106,1,78.78,78.78,Double ,Expedia,2016-07-31,2016-08-05,Friday,"05, August"
373,329,108,3,282.0,94.0,Double ,Best Available Rate,2016-07-31,2016-08-04,Thursday,"04, August"
374,329,108,3,282.0,94.0,Double ,Best Available Rate,2016-07-31,2016-08-05,Friday,"05, August"
375,329,108,3,282.0,94.0,Double ,Best Available Rate,2016-07-31,2016-08-06,Saturday,"06, August"
376,330,209,1,74.0,74.0,Double ,Best Available Rate,2016-07-31,2016-07-31,Sunday,"31, July"
377,332,104,1,49.69,49.69,Double ,Expedia,2016-07-31,2016-07-31,Sunday,"31, July"
378,333,206,2,144.43,72.215,Double ,Booking.com,2016-07-31,2016-07-31,Sunday,"31, July"
379,333,206,2,144.43,72.215,Double ,Booking.com,2016-07-31,2016-08-01,Monday,"01, August"
380,334,106,1,105.04,105.04,Double ,Booking.com,2016-08-01,2016-08-06,Saturday,"06, August"
381,335,108,1,74.74,74.74,Double ,Expedia,2016-08-01,2016-08-01,Monday,"01, August"
382,339,112,2,204.0,102.0,Upscale King,Best Available Rate,2016-08-01,2016-09-23,Friday,"23, September"
383,339,112,2,204.0,102.0,Upscale King,Best Available Rate,2016-08-01,2016-09-24,Saturday,"24, September"
384,345,112,1,109.0,109.0,Upscale King,Best Available Rate,2016-08-02,2016-08-05,Friday,"05, August"
385,348,103,5,321.73,64.346,King,Expedia,2016-08-03,2016-08-13,Saturday,"13, August"
386,348,103,5,321.73,64.346,King,Expedia,2016-08-03,2016-08-14,Sunday,"14, August"
387,348,103,5,321.73,64.346,King,Expedia,2016-08-03,2016-08-15,Monday,"15, August"
388,348,103,5,321.73,64.346,King,Expedia,2016-08-03,2016-08-16,Tuesday,"16, August"
389,348,103,5,321.73,64.346,King,Expedia,2016-08-03,2016-08-17,Wednesday,"17, August"
390,351,101,7,483.3,69.04285714285714,Double ,Expedia,2016-08-03,2016-10-01,Saturday,"01, October"
391,351,101,7,483.3,69.04285714285714,Double ,Expedia,2016-08-03,2016-10-02,Sunday,"02, October"
392,351,101,7,483.3,69.04285714285714,Double ,Expedia,2016-08-03,2016-10-03,Monday,"03, October"
393,351,101,7,483.3,69.04285714285714,Double ,Expedia,2016-08-03,2016-10-04,Tuesday,"04, October"
394,351,101,7,483.3,69.04285714285714,Double ,Expedia,2016-08-03,2016-10-05,Wednesday,"05, October"
395,351,101,7,483.3,69.04285714285714,Double ,Expedia,2016-08-03,2016-10-06,Thursday,"06, October"
396,351,101,7,483.3,69.04285714285714,Double ,Expedia,2016-08-03,2016-10-07,Friday,"07, October"
397,352,205,1,74.0,74.0,King,Best Available Rate,2016-08-03,2016-08-03,Wednesday,"03, August"
398,1665,206,1,88.0,88.0,Double ,Best Available Rate,2016-11-17,2016-11-18,Friday,"18, November"
399,354,210,1,69.0,69.0,Double ,Best Available Rate,2016-08-03,2016-08-04,Thursday,"04, August"
400,355,206,2,118.37,59.185,Double ,Expedia,2016-08-03,2016-09-08,Thursday,"08, September"
401,355,206,2,118.37,59.185,Double ,Expedia,2016-08-03,2016-09-09,Friday,"09, September"
402,357,112,1,110.09,110.09,Upscale King,Booking.com,2016-08-04,2016-08-06,Saturday,"06, August"
403,358,104,1,63.63,63.63,Double ,Expedia,2016-08-04,2016-08-05,Friday,"05, August"
404,360,101,1,63.63,63.63,Double ,Expedia,2016-08-04,2016-08-06,Saturday,"06, August"
405,362,105,3,179.37,59.79,Premier King,Expedia,2016-08-04,2016-08-15,Monday,"15, August"
406,362,105,3,179.37,59.79,Premier King,Expedia,2016-08-04,2016-08-16,Tuesday,"16, August"
407,362,105,3,179.37,59.79,Premier King,Expedia,2016-08-04,2016-08-17,Wednesday,"17, August"
408,432,105,1,62.0,62.0,Premier King,Best Available Rate,2016-08-09,2016-08-09,Tuesday,"09, August"
409,365,106,1,84.74,84.74,Double ,Booking.com,2016-08-04,2016-08-04,Thursday,"04, August"
410,366,103,1,79.0,79.0,King,Best Available Rate,2016-08-04,2016-08-06,Saturday,"06, August"
411,368,205,1,79.0,79.0,King,Best Available Rate,2016-08-04,2016-08-05,Friday,"05, August"
412,369,110,1,89.39,89.39,Premier King,Expedia,2016-08-04,2016-11-05,Saturday,"05, November"
413,575,206,1,59.0,59.0,Double ,Best Available Rate,2016-08-18,2016-08-18,Thursday,"18, August"
414,371,102,1,105.04,105.04,Sweetheart King,Booking.com,2016-08-05,2016-08-05,Friday,"05, August"
415,372,109,1,54.74,54.74,Double ,Expedia,2016-08-05,2016-08-05,Friday,"05, August"
416,373,208,2,149.48,74.74,Double ,Booking.com,2016-08-05,2016-08-05,Friday,"05, August"
417,373,208,2,149.48,74.74,Double ,Booking.com,2016-08-05,2016-08-06,Saturday,"06, August"
418,375,109,1,54.74,54.74,Double ,Expedia,2016-08-05,2016-08-06,Saturday,"06, August"
419,376,210,1,81.81,81.81,Double ,Expedia,2016-08-05,2016-10-03,Monday,"03, October"
420,377,112,3,330.3,110.10000000000001,Upscale King,Best Available Rate,2016-08-05,2016-10-20,Thursday,"20, October"
421,377,112,3,330.3,110.10000000000001,Upscale King,Best Available Rate,2016-08-05,2016-10-21,Friday,"21, October"
422,377,112,3,330.3,110.10000000000001,Upscale King,Best Available Rate,2016-08-05,2016-10-22,Saturday,"22, October"
423,378,205,1,59.79,59.79,King,Expedia,2016-08-05,2016-08-06,Saturday,"06, August"
424,379,210,2,148.0,74.0,Double ,Best Available Rate,2016-08-05,2016-08-05,Friday,"05, August"
425,379,210,2,148.0,74.0,Double ,Best Available Rate,2016-08-05,2016-08-06,Saturday,"06, August"
426,380,108,2,149.48,74.74,Double ,Booking.com,2016-08-05,2016-08-21,Sunday,"21, August"
427,380,108,2,149.48,74.74,Double ,Booking.com,2016-08-05,2016-08-22,Monday,"22, August"
428,381,204,1,59.79,59.79,King,Expedia,2016-08-05,2016-08-14,Sunday,"14, August"
429,382,202,1,59.79,59.79,King,Expedia,2016-08-05,2016-08-14,Sunday,"14, August"
430,384,204,2,142.2,71.1,King,Best Available Rate,2016-08-05,2016-08-05,Friday,"05, August"
431,384,204,2,142.2,71.1,King,Best Available Rate,2016-08-05,2016-08-06,Saturday,"06, August"
432,387,107,1,79.0,79.0,King,Best Available Rate,2016-08-05,2016-08-06,Saturday,"06, August"
433,388,210,5,352.25,70.45,Double ,Expedia,2016-08-05,2016-10-10,Monday,"10, October"
434,388,210,5,352.25,70.45,Double ,Expedia,2016-08-05,2016-10-11,Tuesday,"11, October"
435,388,210,5,352.25,70.45,Double ,Expedia,2016-08-05,2016-10-12,Wednesday,"12, October"
436,388,210,5,352.25,70.45,Double ,Expedia,2016-08-05,2016-10-13,Thursday,"13, October"
437,388,210,5,352.25,70.45,Double ,Expedia,2016-08-05,2016-10-14,Friday,"14, October"
438,389,204,2,220.18,110.09,King,Booking.com,2016-08-05,2016-08-12,Friday,"12, August"
439,389,204,2,220.18,110.09,King,Booking.com,2016-08-05,2016-08-13,Saturday,"13, August"
440,390,206,2,118.3,59.15,Double ,Expedia,2016-08-05,2016-08-15,Monday,"15, August"
441,390,206,2,118.3,59.15,Double ,Expedia,2016-08-05,2016-08-16,Tuesday,"16, August"
442,391,102,1,102.0,102.0,Sweetheart King,Best Available Rate,2016-08-05,2016-08-27,Saturday,"27, August"
443,395,106,1,74.0,74.0,Double ,Best Available Rate,2016-08-06,2016-08-21,Sunday,"21, August"
444,396,101,2,179.78,89.89,Double ,Booking.com,2016-08-06,2016-08-11,Thursday,"11, August"
445,396,101,2,179.78,89.89,Double ,Booking.com,2016-08-06,2016-08-12,Friday,"12, August"
446,399, ,1,159.58,159.58, ,Booking.com,2016-08-06,2016-08-31,Wednesday,"31, August"
447,403,104,2,149.48,74.74,Double ,Booking.com,2016-08-07,2016-08-07,Sunday,"07, August"
448,403,104,2,149.48,74.74,Double ,Booking.com,2016-08-07,2016-08-08,Monday,"08, August"
449,406,107,1,49.69,49.69,King,Expedia,2016-08-07,2016-08-07,Sunday,"07, August"
450,408,204,1,69.0,69.0,King,Best Available Rate,2016-08-07,2016-08-08,Monday,"08, August"
451,409,206,1,44.64,44.64,Double ,Expedia,2016-08-07,2016-08-08,Monday,"08, August"
452,411,107,1,69.0,69.0,King,Best Available Rate,2016-08-08,2016-08-09,Tuesday,"09, August"
453,412,204,2,134.68,67.34,King,Expedia,2016-08-08,2016-08-15,Monday,"15, August"
454,412,204,2,134.68,67.34,King,Expedia,2016-08-08,2016-08-16,Tuesday,"16, August"
455,413,109,2,128.0,64.0,Double ,Best Available Rate,2016-08-08,2016-08-09,Tuesday,"09, August"
456,413,109,2,128.0,64.0,Double ,Best Available Rate,2016-08-08,2016-08-10,Wednesday,"10, August"
457,414,106,1,67.42,67.42,Double ,Expedia,2016-08-08,2016-11-27,Sunday,"27, November"
458,416,110,2,109.48,54.74,Premier King,Expedia,2016-08-08,2016-09-04,Sunday,"04, September"
459,416,110,2,109.48,54.74,Premier King,Expedia,2016-08-08,2016-09-05,Monday,"05, September"
460,417,208,1,44.64,44.64,Double ,Expedia,2016-08-08,2016-08-08,Monday,"08, August"
461,419,205,16,612.0,38.25,King,Best Available Rate,2016-08-08,2016-08-08,Monday,"08, August"
462,419,205,16,612.0,38.25,King,Best Available Rate,2016-08-08,2016-08-09,Tuesday,"09, August"
463,419,205,16,612.0,38.25,King,Best Available Rate,2016-08-08,2016-08-10,Wednesday,"10, August"
464,419,205,16,612.0,38.25,King,Best Available Rate,2016-08-08,2016-08-11,Thursday,"11, August"
465,419,205,16,612.0,38.25,King,Best Available Rate,2016-08-08,2016-08-12,Friday,"12, August"
466,419,205,16,612.0,38.25,King,Best Available Rate,2016-08-08,2016-08-13,Saturday,"13, August"
