,avg_daily_rate,booking_date,rate_type,reservation_date,reservation_date_short,reservation_no,reservation_weekday,room_no,room_type,total_nights,total_rate,Room Count,Month,Week,Quarter,Season
10227,129.01,2019-03-18,Best Available Rate,2019-03-23,"23, March",13727,Saturday,112,Upscale King,2,258.02,1,3,12,1,Spring
10228,129.01,2019-03-18,Best Available Rate,2019-03-24,"24, March",13727,Sunday,112,Upscale King,2,258.02,1,3,12,1,Spring
10229,129.01,2019-03-22,Best Available Rate,2019-03-22,"22, March",13774,Friday,102,Sweetheart King,2,258.02,1,3,12,1,Spring
10230,129.01,2019-03-22,Best Available Rate,2019-03-23,"23, March",13774,Saturday,102,Sweetheart King,2,258.02,1,3,12,1,Spring
10231,129.375,2017-12-24,Expedia,2018-01-10,"10, January",6721,Wednesday,208,Double ,4,517.5,1,1,2,1,Winter
10232,129.375,2017-12-24,Expedia,2018-01-11,"11, January",6721,Thursday,208,Double ,4,517.5,1,1,2,1,Winter
10233,129.375,2017-12-24,Expedia,2018-01-12,"12, January",6721,Friday,208,Double ,4,517.5,1,1,2,1,Winter
10234,129.375,2017-12-24,Expedia,2018-01-13,"13, January",6721,Saturday,208,Double ,4,517.5,1,1,2,1,Winter
10235,129.56,2018-04-19,Best Available Rate,2018-04-21,"21, April",8750,Saturday,208,Double ,1,129.56,1,4,16,2,Spring
10236,129.66666666666666,2017-02-15,Booking.com,2017-02-19,"19, February",2861,Sunday,205,King,3,389.0,1,2,7,1,Winter
10237,129.66666666666666,2017-02-15,Booking.com,2017-02-20,"20, February",2861,Monday,205,King,3,389.0,1,2,8,1,Winter
10238,129.66666666666666,2017-02-15,Booking.com,2017-02-21,"21, February",2861,Tuesday,205,King,3,389.0,1,2,8,1,Winter
10239,129.66666666666666,2019-01-14,Booking.com,2019-01-31,"31, January",12629,Thursday,203,King,3,389.0,1,1,5,1,Winter
10240,129.66666666666666,2019-01-14,Booking.com,2019-02-01,"01, February",12629,Friday,203,King,3,389.0,1,2,5,1,Winter
10241,129.66666666666666,2019-01-14,Booking.com,2019-02-02,"02, February",12629,Saturday,203,King,3,389.0,1,2,5,1,Winter
10242,129.66666666666666,2019-03-26,Best Available Rate,2019-05-11,"11, May",13817,Saturday,105,Premier King,6,778.0,1,5,19,2,Spring
10243,129.66666666666666,2019-03-26,Best Available Rate,2019-05-12,"12, May",13817,Sunday,105,Premier King,6,778.0,1,5,19,2,Spring
10244,129.66666666666666,2019-03-26,Best Available Rate,2019-05-13,"13, May",13817,Monday,105,Premier King,6,778.0,1,5,20,2,Spring
10245,129.66666666666666,2019-03-26,Best Available Rate,2019-05-14,"14, May",13817,Tuesday,105,Premier King,6,778.0,1,5,20,2,Spring
10246,129.66666666666666,2019-03-26,Best Available Rate,2019-05-15,"15, May",13817,Wednesday,105,Premier King,6,778.0,1,5,20,2,Spring
10247,129.66666666666666,2019-03-26,Best Available Rate,2019-05-16,"16, May",13817,Thursday,105,Premier King,6,778.0,1,5,20,2,Spring
10248,129.75,2017-02-14,Expedia,2017-02-17,"17, February",2834,Friday,105,Premier King,2,259.5,1,2,7,1,Winter
10249,129.75,2017-02-14,Expedia,2017-02-18,"18, February",2834,Saturday,105,Premier King,2,259.5,1,2,7,1,Winter
10250,129.88,2018-07-24,Best Available Rate,2018-07-24,"24, July",9696,Tuesday,204,King,1,129.88,1,7,30,3,Summer
10251,130.0,2017-01-09,Best Available Rate,2017-01-09,"09, January",2288,Monday,201,King,1,130.0,1,1,2,1,Winter
10252,130.22,2019-02-28,Best Available Rate,2019-03-03,"03, March",13396,Sunday,203,King,4,520.88,1,3,9,1,Spring
10253,130.22,2019-02-28,Best Available Rate,2019-03-04,"04, March",13396,Monday,203,King,4,520.88,1,3,10,1,Spring
10254,130.22,2019-02-28,Best Available Rate,2019-03-05,"05, March",13396,Tuesday,203,King,4,520.88,1,3,10,1,Spring
10255,130.22,2019-02-28,Best Available Rate,2019-03-06,"06, March",13396,Wednesday,203,King,4,520.88,1,3,10,1,Spring
10256,130.5,2016-12-04,Booking.com,2017-01-14,"14, January",1815,Saturday,210,Double ,2,261.0,1,1,2,1,Winter
10257,130.5,2016-12-04,Booking.com,2017-01-15,"15, January",1815,Sunday,210,Double ,2,261.0,1,1,2,1,Winter
10258,130.5,2018-02-18,Best Available Rate,2018-02-23,"23, February",7775,Friday,212,King,4,522.0,1,2,8,1,Winter
10259,130.5,2018-02-18,Best Available Rate,2018-02-24,"24, February",7775,Saturday,212,King,4,522.0,1,2,8,1,Winter
10260,130.5,2018-02-18,Best Available Rate,2018-02-25,"25, February",7775,Sunday,212,King,4,522.0,1,2,8,1,Winter
10261,130.5,2018-02-18,Best Available Rate,2018-02-26,"26, February",7775,Monday,212,King,4,522.0,1,2,9,1,Winter
10262,130.5,2019-01-24,Expedia,2019-01-25,"25, January",12766,Friday,103,King,2,261.0,1,1,4,1,Winter
10263,130.5,2019-01-24,Expedia,2019-01-26,"26, January",12766,Saturday,103,King,2,261.0,1,1,4,1,Winter
10264,130.66666666666666,2017-03-15,Best Available Rate,2017-03-25,"25, March",3354,Saturday,106,Double ,3,392.0,1,3,12,1,Spring
10265,130.66666666666666,2017-03-15,Best Available Rate,2017-03-26,"26, March",3354,Sunday,106,Double ,3,392.0,1,3,12,1,Spring
10266,130.66666666666666,2017-03-15,Best Available Rate,2017-03-27,"27, March",3354,Monday,106,Double ,3,392.0,1,3,13,1,Spring
10267,130.85714285714286,2018-01-19,Best Available Rate,2018-02-25,"25, February",7124,Sunday,101,Double ,7,916.0,1,2,8,1,Winter
10268,130.85714285714286,2018-01-19,Best Available Rate,2018-02-26,"26, February",7124,Monday,101,Double ,7,916.0,1,2,9,1,Winter
10269,130.85714285714286,2018-01-19,Best Available Rate,2018-02-27,"27, February",7124,Tuesday,101,Double ,7,916.0,1,2,9,1,Winter
10270,130.85714285714286,2018-01-19,Best Available Rate,2018-02-28,"28, February",7124,Wednesday,101,Double ,7,916.0,1,2,9,1,Winter
10271,130.85714285714286,2018-01-19,Best Available Rate,2018-03-01,"01, March",7124,Thursday,101,Double ,7,916.0,1,3,9,1,Spring
10272,130.85714285714286,2018-01-19,Best Available Rate,2018-03-02,"02, March",7124,Friday,101,Double ,7,916.0,1,3,9,1,Spring
10273,130.85714285714286,2018-01-19,Best Available Rate,2018-03-03,"03, March",7124,Saturday,101,Double ,7,916.0,1,3,9,1,Spring
10274,131.0,2017-01-23,Best Available Rate,2017-01-27,"27, January",2511,Friday,209,Double ,3,393.0,1,1,4,1,Winter
10275,131.0,2017-01-23,Best Available Rate,2017-01-28,"28, January",2511,Saturday,209,Double ,3,393.0,1,1,4,1,Winter
10276,131.0,2017-01-23,Best Available Rate,2017-01-29,"29, January",2511,Sunday,209,Double ,3,393.0,1,1,4,1,Winter
10277,131.2,2017-01-30,Best Available Rate,2017-02-11,"11, February",2617,Saturday,110,Premier King,1,131.2,1,2,6,1,Winter
10278,131.33333333333334,2016-12-29,Best Available Rate,2017-03-03,"03, March",2101,Friday,107,King,3,394.0,1,3,9,1,Spring
10279,131.33333333333334,2016-12-29,Best Available Rate,2017-03-04,"04, March",2101,Saturday,107,King,3,394.0,1,3,9,1,Spring
10280,131.33333333333334,2016-12-29,Best Available Rate,2017-03-05,"05, March",2101,Sunday,107,King,3,394.0,1,3,9,1,Spring
10281,131.33333333333334,2017-01-18,Booking.com,2017-03-31,"31, March",2432,Friday,210,Double ,3,394.0,1,3,13,1,Spring
10282,131.33333333333334,2017-01-18,Booking.com,2017-04-01,"01, April",2432,Saturday,210,Double ,3,394.0,1,4,13,2,Spring
10283,131.33333333333334,2017-01-18,Booking.com,2017-04-02,"02, April",2432,Sunday,210,Double ,3,394.0,1,4,13,2,Spring
10284,131.33333333333334,2017-02-05,Best Available Rate,2017-02-20,"20, February",2705,Monday,209,Double ,3,394.0,1,2,8,1,Winter
10285,131.33333333333334,2017-02-05,Best Available Rate,2017-02-21,"21, February",2705,Tuesday,209,Double ,3,394.0,1,2,8,1,Winter
10286,131.33333333333334,2017-02-05,Best Available Rate,2017-02-22,"22, February",2705,Wednesday,209,Double ,3,394.0,1,2,8,1,Winter
10287,131.33333333333334,2017-09-08,Best Available Rate,2017-09-08,"08, September",5578,Friday,211,Upscale King,3,394.0,1,9,36,3,Fall
10288,131.33333333333334,2017-09-08,Best Available Rate,2017-09-09,"09, September",5578,Saturday,211,Upscale King,3,394.0,1,9,36,3,Fall
10289,131.33333333333334,2017-09-08,Best Available Rate,2017-09-10,"10, September",5578,Sunday,211,Upscale King,3,394.0,1,9,36,3,Fall
10290,131.33333333333334,2018-01-09,Best Available Rate,2018-01-20,"20, January",6932,Saturday,111,Upscale Jacuzzi King,3,394.0,1,1,3,1,Winter
10291,131.33333333333334,2018-01-09,Best Available Rate,2018-01-21,"21, January",6932,Sunday,111,Upscale Jacuzzi King,3,394.0,1,1,3,1,Winter
10292,131.33333333333334,2018-01-09,Best Available Rate,2018-01-22,"22, January",6932,Monday,111,Upscale Jacuzzi King,3,394.0,1,1,4,1,Winter
10293,131.33333333333334,2019-01-09,Best Available Rate,2019-02-09,"09, February",12568,Saturday,201,King,3,394.0,1,2,6,1,Winter
10294,131.33333333333334,2019-01-09,Best Available Rate,2019-02-10,"10, February",12568,Sunday,201,King,3,394.0,1,2,6,1,Winter
10295,131.33333333333334,2019-01-09,Best Available Rate,2019-02-11,"11, February",12568,Monday,201,King,3,394.0,1,2,7,1,Winter
10296,131.33333333333334,2019-03-01,Best Available Rate,2019-04-03,"03, April",13432,Wednesday,209,Double ,3,394.0,1,4,14,2,Spring
10297,131.33333333333334,2019-03-01,Best Available Rate,2019-04-04,"04, April",13432,Thursday,209,Double ,3,394.0,1,4,14,2,Spring
10298,131.33333333333334,2019-03-01,Best Available Rate,2019-04-05,"05, April",13432,Friday,209,Double ,3,394.0,1,4,14,2,Spring
10299,131.33333333333334,2019-03-01,Best Available Rate,2019-04-03,"03, April",13433,Wednesday,101,Double ,3,394.0,1,4,14,2,Spring
10300,131.33333333333334,2019-03-01,Best Available Rate,2019-04-04,"04, April",13433,Thursday,101,Double ,3,394.0,1,4,14,2,Spring
10301,131.33333333333334,2019-03-01,Best Available Rate,2019-04-05,"05, April",13433,Friday,101,Double ,3,394.0,1,4,14,2,Spring
10302,131.545,2018-01-15,Expedia,2018-02-01,"01, February",7054,Thursday,203,King,2,263.09,1,2,5,1,Winter
10303,131.545,2018-01-15,Expedia,2018-02-02,"02, February",7054,Friday,203,King,2,263.09,1,2,5,1,Winter
10304,131.625,2016-12-19,Expedia,2017-02-06,"06, February",1961,Monday,202,King,4,526.5,1,2,6,1,Winter
10305,131.625,2016-12-19,Expedia,2017-02-07,"07, February",1961,Tuesday,202,King,4,526.5,1,2,6,1,Winter
10306,131.625,2016-12-19,Expedia,2017-02-08,"08, February",1961,Wednesday,202,King,4,526.5,1,2,6,1,Winter
10307,131.625,2016-12-19,Expedia,2017-02-09,"09, February",1961,Thursday,202,King,4,526.5,1,2,6,1,Winter
10308,131.625,2016-12-19,Expedia,2017-02-06,"06, February",1962,Monday,203,King,4,526.5,1,2,6,1,Winter
10309,131.625,2016-12-19,Expedia,2017-02-07,"07, February",1962,Tuesday,203,King,4,526.5,1,2,6,1,Winter
10310,131.625,2016-12-19,Expedia,2017-02-08,"08, February",1962,Wednesday,203,King,4,526.5,1,2,6,1,Winter
10311,131.625,2016-12-19,Expedia,2017-02-09,"09, February",1962,Thursday,203,King,4,526.5,1,2,6,1,Winter
10312,132.0,2016-09-29,Expedia,2016-10-04,"04, October",1107,Tuesday,210,Double ,2,264.0,1,10,40,4,Fall
10313,132.0,2016-09-29,Expedia,2016-10-05,"05, October",1107,Wednesday,210,Double ,2,264.0,1,10,40,4,Fall
10314,132.0,2016-12-22,Booking.com,2017-03-18,"18, March",2006,Saturday,209,Double ,4,528.0,1,3,11,1,Spring
10315,132.0,2016-12-22,Booking.com,2017-03-19,"19, March",2006,Sunday,209,Double ,4,528.0,1,3,11,1,Spring
10316,132.0,2016-12-22,Booking.com,2017-03-20,"20, March",2006,Monday,209,Double ,4,528.0,1,3,12,1,Spring
10317,132.0,2016-12-22,Booking.com,2017-03-21,"21, March",2006,Tuesday,209,Double ,4,528.0,1,3,12,1,Spring
10318,132.0,2017-03-29,Best Available Rate,2017-04-23,"23, April",3543,Sunday,107,King,2,264.0,1,4,16,2,Spring
10319,132.0,2017-03-29,Best Available Rate,2017-04-24,"24, April",3543,Monday,107,King,2,264.0,1,4,17,2,Spring
10320,132.0,2017-03-29,Best Available Rate,2017-04-23,"23, April",3545,Sunday,202,King,2,264.0,1,4,16,2,Spring
10321,132.0,2017-03-29,Best Available Rate,2017-04-24,"24, April",3545,Monday,202,King,2,264.0,1,4,17,2,Spring
10322,132.0,2017-03-29,Best Available Rate,2017-04-23,"23, April",3546,Sunday,203,King,2,264.0,1,4,16,2,Spring
10323,132.0,2017-03-29,Best Available Rate,2017-04-24,"24, April",3546,Monday,203,King,2,264.0,1,4,17,2,Spring
10324,132.0,2017-06-05,Expedia,2017-06-07,"07, June",4449,Wednesday,106,Double ,1,132.0,1,6,23,2,Summer
10325,132.0,2017-06-06,Expedia,2017-06-17,"17, June",4471,Saturday,104,Double ,1,132.0,1,6,24,2,Summer
10326,132.14,2016-07-02,Best Available Rate,2016-08-12,"12, August",64,Friday,Rub #4,Rubideaux Condo,2,264.28,1,8,32,3,Summer
10327,132.14,2016-07-02,Best Available Rate,2016-08-13,"13, August",64,Saturday,Rub #4,Rubideaux Condo,2,264.28,1,8,32,3,Summer
10328,132.375,2019-01-24,Expedia,2019-01-25,"25, January",12771,Friday,112,Upscale King,2,264.75,1,1,4,1,Winter
10329,132.375,2019-01-24,Expedia,2019-01-26,"26, January",12771,Saturday,112,Upscale King,2,264.75,1,1,4,1,Winter
10330,133.0,2017-04-03,Best Available Rate,2017-04-08,"08, April",3620,Saturday,Rub #4,Rubideaux Condo,1,133.0,1,4,14,2,Spring
10331,133.0,2016-11-30,Booking.com,2017-02-14,"14, February",1763,Tuesday,206,Double ,1,133.0,1,2,7,1,Winter
10332,133.0,2016-11-30,Best Available Rate,2017-01-11,"11, January",1765,Wednesday,209,Double ,3,399.0,1,1,2,1,Winter
10333,133.0,2016-11-30,Best Available Rate,2017-01-12,"12, January",1765,Thursday,209,Double ,3,399.0,1,1,2,1,Winter
10334,133.0,2016-11-30,Best Available Rate,2017-01-13,"13, January",1765,Friday,209,Double ,3,399.0,1,1,2,1,Winter
10335,133.0,2016-12-30,Booking.com,2017-02-03,"03, February",2117,Friday,207,King,1,133.0,1,2,5,1,Winter
10336,133.0,2017-01-05,Booking.com,2017-02-28,"28, February",2226,Tuesday,112,Upscale King,1,133.0,1,2,9,1,Winter
10337,133.0,2017-01-12,Booking.com,2017-01-14,"14, January",2371,Saturday,204,King,2,266.0,1,1,2,1,Winter
10338,133.0,2017-01-12,Booking.com,2017-01-15,"15, January",2371,Sunday,204,King,2,266.0,1,1,2,1,Winter
10339,133.0,2017-01-13,Booking.com,2017-01-14,"14, January",2383,Saturday,104,Double ,1,133.0,1,1,2,1,Winter
10340,133.0,2017-02-06,Best Available Rate,2017-03-31,"31, March",2714,Friday,203,King,2,266.0,1,3,13,1,Spring
10341,133.0,2017-02-06,Best Available Rate,2017-04-01,"01, April",2714,Saturday,203,King,2,266.0,1,4,13,2,Spring
10342,133.0,2017-02-09,Best Available Rate,2017-02-10,"10, February",2770,Friday,204,King,2,266.0,1,2,6,1,Winter
10343,133.0,2017-02-09,Best Available Rate,2017-02-11,"11, February",2770,Saturday,204,King,2,266.0,1,2,6,1,Winter
10344,133.0,2017-03-01,Best Available Rate,2017-03-09,"09, March",3152,Thursday,105,Premier King,2,266.0,1,3,10,1,Spring
10345,133.0,2017-03-01,Best Available Rate,2017-03-10,"10, March",3152,Friday,105,Premier King,2,266.0,1,3,10,1,Spring
10346,133.0,2017-03-03,Booking.com,2017-03-16,"16, March",3179,Thursday,205,King,1,133.0,1,3,11,1,Spring
10347,133.0,2017-04-01,Best Available Rate,2017-04-01,"01, April",3587,Saturday,110,Premier King,1,133.0,1,4,13,2,Spring
10348,133.0,2017-12-28,Best Available Rate,2018-01-06,"06, January",6770,Saturday,102,Sweetheart King,2,266.0,1,1,1,1,Winter
10349,133.0,2017-12-28,Best Available Rate,2018-01-07,"07, January",6770,Sunday,102,Sweetheart King,2,266.0,1,1,1,1,Winter
10350,133.0,2018-01-14,Best Available Rate,2018-01-31,"31, January",7028,Wednesday,104,Double ,4,532.0,1,1,5,1,Winter
10351,133.0,2018-01-14,Best Available Rate,2018-02-01,"01, February",7028,Thursday,104,Double ,4,532.0,1,2,5,1,Winter
10352,133.0,2018-01-14,Best Available Rate,2018-02-02,"02, February",7028,Friday,104,Double ,4,532.0,1,2,5,1,Winter
10353,133.0,2018-01-14,Best Available Rate,2018-02-03,"03, February",7028,Saturday,104,Double ,4,532.0,1,2,5,1,Winter
10354,133.0,2018-02-17,Best Available Rate,2018-02-17,"17, February",7756,Saturday,210,Double ,2,266.0,1,2,7,1,Winter
10355,133.0,2018-02-17,Best Available Rate,2018-02-18,"18, February",7756,Sunday,210,Double ,2,266.0,1,2,7,1,Winter
10356,133.0,2018-11-20,Best Available Rate,2018-12-27,"27, December",10961,Thursday,110,Premier King,2,266.0,1,12,52,4,Winter
10357,133.0,2018-11-20,Best Available Rate,2018-12-28,"28, December",10961,Friday,110,Premier King,2,266.0,1,12,52,4,Winter
10358,133.0,2018-12-19,Booking.com,2018-12-29,"29, December",12269,Saturday,203,King,1,133.0,1,12,52,4,Winter
10359,133.0,2018-12-28,Booking.com,2018-12-29,"29, December",12368,Saturday,207,King,1,133.0,1,12,52,4,Winter
10360,133.0,2018-12-28,Booking.com,2018-12-29,"29, December",12379,Saturday,209,Double ,1,133.0,1,12,52,4,Winter
10361,133.0,2018-12-28,Booking.com,2018-12-29,"29, December",12363,Saturday,204,King,1,133.0,1,12,52,4,Winter
10362,133.0,2019-01-10,Booking.com,2019-02-11,"11, February",12580,Monday,108,Double ,1,133.0,1,2,7,1,Winter
10363,133.0,2019-01-11,Booking.com,2019-03-24,"24, March",12593,Sunday,107,King,2,266.0,1,3,12,1,Spring
10364,133.0,2019-01-11,Booking.com,2019-03-25,"25, March",12593,Monday,107,King,2,266.0,1,3,13,1,Spring
10365,133.0,2019-03-19,Best Available Rate,2019-04-24,"24, April",13741,Wednesday,205,King,4,532.0,1,4,17,2,Spring
10366,133.0,2019-03-19,Best Available Rate,2019-04-25,"25, April",13741,Thursday,205,King,4,532.0,1,4,17,2,Spring
10367,133.0,2019-03-19,Best Available Rate,2019-04-26,"26, April",13741,Friday,205,King,4,532.0,1,4,17,2,Spring
10368,133.0,2019-03-19,Best Available Rate,2019-04-27,"27, April",13741,Saturday,205,King,4,532.0,1,4,17,2,Spring
10369,133.0,2019-02-06,Booking.com,2019-02-16,"16, February",12970,Saturday,206,Double ,1,133.0,1,2,7,1,Winter
10370,133.0,2019-02-07,Booking.com,2019-03-04,"04, March",12983,Monday,207,King,3,399.0,1,3,10,1,Spring
10371,133.0,2019-02-07,Booking.com,2019-03-05,"05, March",12983,Tuesday,207,King,3,399.0,1,3,10,1,Spring
10372,133.0,2019-02-07,Booking.com,2019-03-06,"06, March",12983,Wednesday,207,King,3,399.0,1,3,10,1,Spring
10373,133.0,2019-02-15,Booking.com,2019-02-22,"22, February",13133,Friday,208,Double ,1,133.0,1,2,8,1,Winter
10374,133.0,2019-02-16,Booking.com,2019-02-24,"24, February",13143,Sunday,102,Sweetheart King,1,133.0,1,2,8,1,Winter
10375,133.0,2019-02-18,Best Available Rate,2019-02-25,"25, February",13198,Monday,206,Double ,2,266.0,1,2,9,1,Winter
10376,133.0,2019-02-18,Best Available Rate,2019-02-26,"26, February",13198,Tuesday,206,Double ,2,266.0,1,2,9,1,Winter
10377,133.0,2019-02-20,Booking.com,2019-02-22,"22, February",13247,Friday,204,King,2,266.0,1,2,8,1,Winter
10378,133.0,2019-02-20,Booking.com,2019-02-23,"23, February",13247,Saturday,204,King,2,266.0,1,2,8,1,Winter
10379,133.0,2019-02-24,Booking.com,2019-03-02,"02, March",13311,Saturday,207,King,2,266.0,1,3,9,1,Spring
10380,133.0,2019-02-24,Booking.com,2019-03-03,"03, March",13311,Sunday,207,King,2,266.0,1,3,9,1,Spring
10381,133.0,2019-03-01,Booking.com,2019-03-01,"01, March",13434,Friday,104,Double ,1,133.0,1,3,9,1,Spring
10382,133.0,2019-03-01,Booking.com,2019-03-02,"02, March",13435,Saturday,104,Double ,1,133.0,1,3,9,1,Spring
10383,133.0,2019-03-01,Booking.com,2019-03-02,"02, March",13441,Saturday,108,Double ,1,133.0,1,3,9,1,Spring
10384,133.0,2019-03-02,Booking.com,2019-06-09,"09, June",13444,Sunday,202,King,1,133.0,1,6,23,2,Summer
10385,133.0,2019-03-08,Best Available Rate,2019-03-13,"13, March",13581,Wednesday,106,Double ,4,532.0,1,3,11,1,Spring
10386,133.0,2019-03-08,Best Available Rate,2019-03-14,"14, March",13581,Thursday,106,Double ,4,532.0,1,3,11,1,Spring
10387,133.0,2019-03-08,Best Available Rate,2019-03-15,"15, March",13581,Friday,106,Double ,4,532.0,1,3,11,1,Spring
10388,133.0,2019-03-08,Best Available Rate,2019-03-16,"16, March",13581,Saturday,106,Double ,4,532.0,1,3,11,1,Spring
10389,133.0,2019-03-08,Booking.com,2019-03-30,"30, March",13582,Saturday,203,King,1,133.0,1,3,13,1,Spring
10390,133.0,2019-03-12,Booking.com,2019-03-30,"30, March",13642,Saturday,208,Double ,1,133.0,1,3,13,1,Spring
10391,133.0,2019-03-12,Booking.com,2019-03-29,"29, March",13643,Friday,209,Double ,1,133.0,1,3,13,1,Spring
10392,133.0,2019-03-29,Best Available Rate,2019-03-29,"29, March",13857,Friday,102,Sweetheart King,1,133.0,1,3,13,1,Spring
10393,133.0,2019-03-14,Booking.com,2019-03-29,"29, March",13668,Friday,109,Double ,1,133.0,1,3,13,1,Spring
10394,133.0,2019-07-04,Booking.com,2019-09-29,"29, September",14901,Sunday,108,Double ,5,665.0,1,9,39,3,Fall
10395,133.0,2019-07-04,Booking.com,2019-09-30,"30, September",14901,Monday,108,Double ,5,665.0,1,9,40,3,Fall
10396,133.0,2019-07-04,Booking.com,2019-10-01,"01, October",14901,Tuesday,108,Double ,5,665.0,1,10,40,4,Fall
10397,133.0,2019-07-04,Booking.com,2019-10-02,"02, October",14901,Wednesday,108,Double ,5,665.0,1,10,40,4,Fall
10398,133.0,2019-07-04,Booking.com,2019-10-03,"03, October",14901,Thursday,108,Double ,5,665.0,1,10,40,4,Fall
10399,133.2,2017-02-15,Best Available Rate,2017-02-21,"21, February",2846,Tuesday,102,Sweetheart King,1,133.2,1,2,8,1,Winter
10400,133.2,2017-02-25,Best Available Rate,2017-03-04,"04, March",3031,Saturday,110,Premier King,1,133.2,1,3,9,1,Spring
10401,133.2,2018-12-29,Military Per Diem Rate,2018-12-29,"29, December",12388,Saturday,112,Upscale King,1,133.2,1,12,52,4,Winter
10402,133.2,2019-03-02,Best Available Rate,2019-03-02,"02, March",13459,Saturday,112,Upscale King,1,133.2,1,3,9,1,Spring
10403,133.5,2018-03-05,Expedia,2018-03-07,"07, March",8046,Wednesday,204,King,1,133.5,1,3,10,1,Spring
10404,133.86,2018-01-14,Best Available Rate,2018-02-09,"09, February",7026,Friday,208,Double ,1,133.86,1,2,6,1,Winter
10405,133.86,2018-01-21,Best Available Rate,2018-02-09,"09, February",7171,Friday,109,Double ,1,133.86,1,2,6,1,Winter
10406,133.86,2018-02-03,Best Available Rate,2018-02-10,"10, February",7406,Saturday,204,King,1,133.86,1,2,6,1,Winter
10407,133.86,2018-02-22,Best Available Rate,2018-03-02,"02, March",7889,Friday,210,Double ,2,267.72,1,3,9,1,Spring
10408,133.86,2018-02-22,Best Available Rate,2018-03-03,"03, March",7889,Saturday,210,Double ,2,267.72,1,3,9,1,Spring
10409,133.86,2018-02-25,Best Available Rate,2018-03-17,"17, March",7919,Saturday,107,King,1,133.86,1,3,11,1,Spring
10410,133.86,2018-02-27,Best Available Rate,2018-03-17,"17, March",7953,Saturday,110,Premier King,1,133.86,1,3,11,1,Spring
10411,133.86,2019-03-26,Best Available Rate,2019-03-29,"29, March",13830,Friday,105,Premier King,2,267.72,1,3,13,1,Spring
10412,133.86,2019-03-26,Best Available Rate,2019-03-30,"30, March",13830,Saturday,105,Premier King,2,267.72,1,3,13,1,Spring
10413,133.86,2019-04-06,Best Available Rate,2019-04-06,"06, April",13948,Saturday,108,Double ,1,133.86,1,4,14,2,Spring
10414,134.0,2017-03-08,Best Available Rate,2017-03-24,"24, March",3269,Friday,211,Upscale King,2,268.0,1,3,12,1,Spring
10415,134.0,2017-03-08,Best Available Rate,2017-03-25,"25, March",3269,Saturday,211,Upscale King,2,268.0,1,3,12,1,Spring
10416,134.0,2017-03-13,Best Available Rate,2017-03-18,"18, March",3324,Saturday,201,King,1,134.0,1,3,11,1,Spring
10417,134.0,2017-03-17,Best Available Rate,2017-03-17,"17, March",3382,Friday,205,King,1,134.0,1,3,11,1,Spring
10418,134.66666666666666,2017-12-26,Best Available Rate,2018-01-09,"09, January",6736,Tuesday,110,Premier King,3,404.0,1,1,2,1,Winter
10419,134.66666666666666,2017-12-26,Best Available Rate,2018-01-10,"10, January",6736,Wednesday,110,Premier King,3,404.0,1,1,2,1,Winter
10420,134.66666666666666,2017-12-26,Best Available Rate,2018-01-11,"11, January",6736,Thursday,110,Premier King,3,404.0,1,1,2,1,Winter
10421,134.66666666666666,2018-04-10,Best Available Rate,2018-04-19,"19, April",8657,Thursday,112,Upscale King,3,404.0,1,4,16,2,Spring
10422,134.66666666666666,2018-04-10,Best Available Rate,2018-04-20,"20, April",8657,Friday,112,Upscale King,3,404.0,1,4,16,2,Spring
10423,134.66666666666666,2018-04-10,Best Available Rate,2018-04-21,"21, April",8657,Saturday,112,Upscale King,3,404.0,1,4,16,2,Spring
10424,134.66666666666666,2018-10-12,Booking.com,2018-10-25,"25, October",10438,Thursday,205,King,3,404.0,1,10,43,4,Fall
10425,134.66666666666666,2018-10-12,Booking.com,2018-10-26,"26, October",10438,Friday,205,King,3,404.0,1,10,43,4,Fall
10426,134.66666666666666,2018-10-12,Booking.com,2018-10-27,"27, October",10438,Saturday,205,King,3,404.0,1,10,43,4,Fall
10427,134.66666666666666,2018-10-23,Booking.com,2018-10-25,"25, October",10548,Thursday,207,King,3,404.0,1,10,43,4,Fall
10428,134.66666666666666,2018-10-23,Booking.com,2018-10-26,"26, October",10548,Friday,207,King,3,404.0,1,10,43,4,Fall
10429,134.66666666666666,2018-10-23,Booking.com,2018-10-27,"27, October",10548,Saturday,207,King,3,404.0,1,10,43,4,Fall
10430,134.66666666666666,2019-02-25,Best Available Rate,2019-04-05,"05, April",13330,Friday,212,King,3,404.0,1,4,14,2,Spring
10431,134.66666666666666,2019-02-25,Best Available Rate,2019-04-06,"06, April",13330,Saturday,212,King,3,404.0,1,4,14,2,Spring
10432,134.66666666666666,2019-02-25,Best Available Rate,2019-04-07,"07, April",13330,Sunday,212,King,3,404.0,1,4,14,2,Spring
10433,134.67,2019-04-14,Best Available Rate,2019-05-23,"23, May",14058,Thursday,209,Double ,1,134.67,1,5,21,2,Spring
10434,134.70000000000002,2017-02-15,Best Available Rate,2017-03-10,"10, March",2859,Friday,108,Double ,3,404.1,1,3,10,1,Spring
10435,134.70000000000002,2017-02-15,Best Available Rate,2017-03-11,"11, March",2859,Saturday,108,Double ,3,404.1,1,3,10,1,Spring
10436,134.70000000000002,2017-02-15,Best Available Rate,2017-03-12,"12, March",2859,Sunday,108,Double ,3,404.1,1,3,10,1,Spring
